item,slift,complementizer,main.subject,embedded.subject,main.object1,main.object2,main.prep,embedded.tense,main.passive
530,FALSE,WHQ,NONE,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
531,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
532,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
533,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
534,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
535,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
536,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
537,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
538,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
539,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
540,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
541,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
542,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
543,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
544,FALSE,WHQ,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
545,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
546,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
547,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
548,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
549,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
550,FALSE,WHQ,NONE,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
551,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
552,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
553,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
554,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
555,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
556,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
557,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,NONE,FALSE
558,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
559,FALSE,WHQ,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TENSED,FALSE
560,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
561,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
562,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
563,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
564,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
565,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
566,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,NONE,FALSE
567,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
568,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
569,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
570,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
571,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
572,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
573,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
574,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
575,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
576,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
577,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
578,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,TRUE,TENSED,FALSE
579,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
580,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
581,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
582,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
583,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
584,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
585,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
586,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,NONE,FALSE
587,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
588,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
589,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
590,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
591,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
592,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
593,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
594,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
595,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
596,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
597,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
598,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,TRUE,TENSED,FALSE
599,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
600,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
601,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
602,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
603,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
604,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
605,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
606,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
607,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
608,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
609,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
610,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
611,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
612,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
613,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
614,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
615,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
616,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TO,FALSE
617,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
618,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
619,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
620,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
621,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
622,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
623,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
624,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
625,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
626,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
627,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
628,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
629,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
630,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,FALSE,TO,FALSE
631,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
632,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
633,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
634,FALSE,NONE,NONE,NONE,NONE,NONE,FALSE,TO,FALSE
635,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
636,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,TO,FALSE
637,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
638,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
639,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
640,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
641,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
642,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
643,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
644,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
645,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
646,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,TRUE,NONE,FALSE
647,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
648,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
649,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
650,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
651,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,GERUND,FALSE
652,FALSE,NONE,NONE,NONE,TRUE,NONE,FALSE,NONE,FALSE
653,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
654,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
655,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
656,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,GERUND,FALSE
657,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
658,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
659,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,TRUE,NONE,FALSE
660,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
661,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
662,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
663,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
664,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
665,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
666,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,TRUE,NONE,FALSE
667,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
668,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
669,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
670,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
671,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,GERUND,FALSE
672,FALSE,NONE,NONE,NONE,TRUE,NONE,FALSE,NONE,FALSE
673,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
674,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
675,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
676,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,GERUND,FALSE
677,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
678,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
679,FALSE,NONE,REFERENTIAL,ACC,NONE,NONE,TRUE,NONE,FALSE
680,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
681,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
682,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
683,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
684,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
685,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
686,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
687,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
688,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
689,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
690,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
691,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
692,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
693,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,NONE,FALSE
694,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
695,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
696,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
697,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
698,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
699,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
700,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
701,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
702,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
703,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
704,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
705,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
706,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
707,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
708,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
709,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
710,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
711,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
712,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
713,FALSE,NONE,REFERENTIAL,NOCASE,NONE,NONE,FALSE,NONE,FALSE
714,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
715,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
716,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
717,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
718,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
719,FALSE,NONE,REFERENTIAL,NONE,NONE,NONE,FALSE,TO,FALSE
720,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
721,FALSE,FINITE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
722,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
723,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
724,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
725,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
726,FALSE,NONE,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,NONE,FALSE
727,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
728,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
729,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
730,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
731,FALSE,NONE,NONE,NONE,TRUE,NONE,FALSE,TO,FALSE
732,FALSE,NONE,NONE,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
733,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
734,FALSE,NONE,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
735,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
736,FALSE,NONE,NONE,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
737,FALSE,WHQ,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
738,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
739,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
740,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
741,FALSE,FINITE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
742,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
743,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
744,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
745,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
746,FALSE,NONE,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,NONE,FALSE
747,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
748,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
749,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
750,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
751,FALSE,NONE,NONE,NONE,TRUE,NONE,FALSE,TO,FALSE
752,FALSE,NONE,NONE,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
753,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
754,FALSE,NONE,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
755,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
756,FALSE,NONE,NONE,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
757,FALSE,WHQ,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
758,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
759,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
760,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
761,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
762,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
763,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
764,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
765,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
766,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
767,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,TRUE,NONE,FALSE
768,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
769,FALSE,WHQ,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
770,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
771,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
772,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
773,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
774,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
775,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
776,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
777,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
778,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
779,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
780,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
781,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
782,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
783,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
784,FALSE,NONE,REFERENTIAL,NONE,TRUE,TRUE,FALSE,NONE,FALSE
785,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
786,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
787,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,TRUE,NONE,FALSE
788,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
789,FALSE,WHQ,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
790,FALSE,NONE,REFERENTIAL,NOM,TRUE,NONE,FALSE,TENSED,FALSE
791,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
792,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
793,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
794,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
795,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
796,FALSE,WHQ,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
797,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
798,FALSE,WHQ,REFERENTIAL,NOCASE,TRUE,NONE,FALSE,TENSED,FALSE
799,FALSE,NONE,REFERENTIAL,NONE,TRUE,NONE,FALSE,NONE,FALSE
